Measurement_ID,Date,Product_Key,Plant_Key,Production_Units,Electricity_kWh,Fuel_Tons,Renewable_Percent,Scope1_Emissions_tCO2,Scope2_Emissions_tCO2,Energy_Cost_USD,Carbon_Tax_USD
6957,2019-10-17 20:00:00,5,57,6551,12328,80.7,87.66,85.42,112.71,39926,943
6958,2019-10-17 21:00:00,1,18,4538,66293,292.07,49.87,59.12,51.46,13325,4155
6959,2019-10-17 00:00:00,5,35,7359,14153,223.12,33.99,177.19,6.26,15831,975
6960,2019-10-17 00:00:00,3,60,1352,55252,474.32,10.92,24.88,148.53,15673,1522
6961,2019-10-18 00:00:00,3,86,7529,84543,397.65,95.36,32.37,10.43,12462,4643
6962,2019-10-18 00:00:00,4,12,4572,3570,314.5,12.96,116.1,84.41,37644,3540
6963,2019-10-18 00:00:00,2,10,2958,60215,333.95,29.01,61.43,48.54,17302,4737
6964,2019-10-18 03:00:00,2,32,4459,84798,152.83,10.52,125.7,92.58,45998,1647
6965,2019-10-18 00:00:00,1,81,8802,75464,364.56,53.85,79.35,109.95,7551,1505
6966,2019-10-18 00:00:00,4,84,3148,49482,289.29,91.82,66.04,38.65,41337,2646
6967,2019-10-18 06:00:00,5,90,4306,94078,133.04,55.37,194.2,54.65,38882,2663
6968,2019-10-18 07:00:00,4,2,9892,88058,442.27,54.73,45.85,124.76,16527,4839
6969,2019-10-18 00:00:00,4,36,2125,80559,176.59,0.86,156.69,17.0,4196,3171
6970,2019-10-18 00:00:00,5,19,749,84456,427.79,72.81,97.43,142.39,27632,3060
6971,2019-10-18 00:00:00,4,74,2283,8883,174.59,92.14,187.82,31.6,11083,2355
6972,2019-10-18 00:00:00,3,52,1557,8930,197.2,76.41,57.64,47.25,44764,2663
6973,2019-10-18 00:00:00,1,55,7963,19855,268.28,14.78,174.66,72.12,21879,1824
6974,2019-10-18 00:00:00,2,77,1512,53759,102.72,89.42,24.11,139.03,45066,825
6975,2019-10-18 14:00:00,5,55,3481,4649,436.31,79.15,190.45,110.14,21470,1353
6976,2019-10-18 00:00:00,2,35,7035,75942,499.97,93.07,180.41,89.82,47028,1274
6977,2019-10-18 00:00:00,3,49,2275,58916,410.82,32.73,161.17,17.32,5232,1421
6978,2019-10-18 00:00:00,2,33,5071,19433,392.47,85.02,28.91,50.12,14245,692
6979,2019-10-18 00:00:00,3,37,4117,46420,181.24,45.88,113.96,138.12,46148,23
6980,2019-10-18 00:00:00,2,60,9661,83858,371.2,5.16,132.08,66.53,20910,628
6981,2019-10-18 00:00:00,1,64,7566,12389,130.11,24.16,60.55,94.54,18153,2007
6982,2019-10-18 00:00:00,3,72,2183,54576,104.95,62.86,191.31,35.26,37309,4642
6983,2019-10-18 00:00:00,5,84,5467,39877,28.09,86.47,115.15,75.55,17302,3674
6984,2019-10-18 00:00:00,5,49,7659,91611,81.81,42.53,53.99,101.43,3862,3614
6985,2019-10-19 00:00:00,4,70,6380,6004,213.66,14.26,151.25,5.21,35546,1479
6986,2019-10-19 00:00:00,4,82,6363,58438,317.15,10.19,44.19,84.52,2850,95
6987,2019-10-19 00:00:00,1,43,3383,85812,83.17,11.6,72.24,20.24,4503,2165
6988,2019-10-19 00:00:00,2,62,7665,39317,66.78,70.58,142.06,52.12,11267,1120
6989,2019-10-19 00:00:00,2,41,4089,62109,208.93,41.69,140.4,112.29,24904,4631
6990,2019-10-19 00:00:00,3,97,9166,80165,483.32,69.57,59.14,30.08,33114,4333
6991,2019-10-19 00:00:00,1,46,5587,14882,116.66,32.15,187.99,138.2,30600,4823
6992,2019-10-19 00:00:00,3,92,9807,9948,108.88,76.39,158.53,127.69,14442,1988
6993,2019-10-19 00:00:00,5,17,4079,53025,171.84,49.98,64.05,31.48,13483,3379
6994,2019-10-19 00:00:00,5,68,7864,71708,136.44,56.99,177.34,80.87,30239,4779
6995,2019-10-19 00:00:00,2,76,8523,41363,287.35,57.73,96.03,141.28,1962,2234
6996,2019-10-19 00:00:00,4,59,3371,75242,490.73,30.58,144.15,142.7,8929,807
6997,2019-10-19 00:00:00,4,37,9291,41541,471.22,99.65,117.05,108.03,25076,2042
6998,2019-10-19 00:00:00,5,89,3050,89897,129.14,69.23,186.95,35.84,11541,580
6999,2019-10-19 00:00:00,3,4,6227,74031,234.94,98.79,20.21,121.01,39743,4285
7000,2019-10-19 15:00:00,2,73,3100,84322,253.87,87.54,187.59,71.94,47302,4207
7001,2019-10-19 00:00:00,3,37,9833,97633,401.3,26.09,145.92,74.0,42032,2751
7002,2019-10-19 00:00:00,4,68,7830,59064,227.39,5.59,44.46,5.23,45687,1786
7003,2019-10-19 00:00:00,1,30,5889,88583,353.6,45.75,45.79,117.38,22736,3014
7004,2019-10-19 00:00:00,4,4,7780,96364,335.3,7.82,35.23,3.08,40810,2414
7005,2019-10-19 00:00:00,3,65,7811,82674,124.51,4.24,109.58,102.53,13866,82
7006,2019-10-19 21:00:00,4,60,953,97288,190.55,64.72,143.23,140.15,29467,667
7007,2019-10-19 00:00:00,4,67,2395,82931,160.91,40.73,42.47,75.61,23843,304
7008,2019-10-19 00:00:00,4,99,2900,26343,85.76,47.97,172.49,149.59,13515,465
7009,2019-10-20 00:00:00,4,72,9883,60155,489.86,22.2,141.72,91.63,47812,3448
7010,2019-10-20 00:00:00,2,48,1874,59323,118.76,73.67,181.0,13.03,18307,3124
7011,2019-10-20 02:00:00,5,81,8456,91314,215.43,4.02,66.52,20.29,23238,704
7012,2019-10-20 00:00:00,4,1,2047,79780,90.67,53.28,107.79,128.55,12928,1724
7013,2019-10-20 00:00:00,4,27,4265,62877,329.44,9.14,180.58,30.2,32685,2885
7014,2019-10-20 00:00:00,2,57,6245,41567,273.53,25.1,113.52,81.08,10271,1505
7015,2019-10-20 06:00:00,2,32,120,89579,277.9,31.19,38.08,7.25,41814,2133
7016,2019-10-20 00:00:00,1,1,8542,51078,242.81,51.92,98.47,129.8,10196,2328
7017,2019-10-20 00:00:00,2,66,9490,85103,26.03,70.38,49.18,22.17,45990,2706
7018,2019-10-20 00:00:00,1,62,5250,29820,385.79,41.84,15.45,96.4,42914,1348
7019,2019-10-20 00:00:00,1,16,7403,6490,126.47,4.02,80.88,64.94,36852,3917
7020,2019-10-20 00:00:00,4,58,9475,78879,179.13,66.25,178.62,6.43,48898,4976
7021,2019-10-20 12:00:00,3,78,115,85446,328.35,64.71,66.6,56.69,2493,4178
7022,2019-10-20 13:00:00,4,73,3664,46916,192.53,42.69,117.98,58.62,23652,1637
7023,2019-10-20 00:00:00,5,56,3848,53480,442.52,50.8,119.97,34.17,37292,2839
7024,2019-10-20 00:00:00,1,59,3721,35642,499.6,72.11,105.42,138.03,12042,2907
7025,2019-10-20 16:00:00,3,3,1134,10549,140.84,4.7,72.14,93.23,36345,1968
7026,2019-10-20 00:00:00,2,13,6353,93674,206.83,8.97,117.77,21.92,44522,4145
7027,2019-10-20 18:00:00,2,27,3044,52317,476.54,89.88,34.63,17.82,47256,4243
7028,2019-10-20 00:00:00,2,1,5540,65135,435.61,60.88,171.07,122.94,41505,1846
7029,2019-10-20 00:00:00,3,41,2200,34591,465.94,75.33,76.24,108.71,28001,2339
7030,2019-10-20 00:00:00,2,2,8650,81883,68.49,72.89,66.81,120.34,43325,1980
7031,2019-10-20 00:00:00,2,29,1817,2881,334.82,58.03,108.95,130.2,17477,882
7032,2019-10-20 00:00:00,1,87,8148,41049,237.57,18.08,144.27,79.31,28494,2093
7033,2019-10-21 00:00:00,2,49,9086,46458,372.95,18.29,175.84,1.22,30037,2800
7034,2019-10-21 00:00:00,3,55,178,15653,444.94,53.04,119.34,45.69,48878,328
7035,2019-10-21 00:00:00,2,24,1010,56033,189.01,90.37,69.66,117.68,5855,1585
7036,2019-10-21 03:00:00,4,59,625,92455,71.6,16.74,78.44,96.35,15610,2051
7037,2019-10-21 00:00:00,1,7,5856,54022,52.0,86.79,165.88,46.0,32246,4880
7038,2019-10-21 00:00:00,5,59,1161,67436,245.83,50.38,113.94,55.03,4870,305
7039,2019-10-21 06:00:00,4,6,8923,41224,75.14,33.1,77.48,122.46,8794,20
7040,2019-10-21 00:00:00,5,82,7523,68218,54.96,42.09,78.74,74.51,6408,1844
7041,2019-10-21 00:00:00,3,56,8030,14374,10.84,53.42,143.06,117.29,19138,2731
7042,2019-10-21 00:00:00,5,6,9992,31528,453.72,86.11,103.38,85.03,36955,4311
7043,2019-10-21 00:00:00,5,85,7099,23461,123.38,53.59,103.28,124.46,24865,4261
7044,2019-10-21 11:00:00,2,70,6851,72329,11.62,62.48,98.88,141.02,46072,4795
7045,2019-10-21 00:00:00,1,74,5359,69688,160.83,9.94,56.65,9.16,8437,4921
7046,2019-10-21 00:00:00,5,56,814,61539,367.7,74.3,33.71,106.16,41007,918
7047,2019-10-21 00:00:00,3,44,9408,47536,139.03,22.48,42.2,107.56,43549,361
7048,2019-10-21 00:00:00,3,30,4838,16683,440.35,84.85,45.05,116.96,40321,379
7049,2019-10-21 00:00:00,3,30,6823,71677,190.29,79.34,18.38,40.94,25672,3388
7050,2019-10-21 17:00:00,2,87,4205,91870,345.87,89.44,187.67,114.99,40122,2262
7051,2019-10-21 00:00:00,4,23,5613,10167,21.09,71.56,84.83,102.66,35840,1659
7052,2019-10-21 00:00:00,2,48,3892,95513,436.71,30.65,43.29,124.49,8113,1411
7053,2019-10-21 20:00:00,2,42,1010,98361,430.94,92.82,190.81,31.6,33204,3724
7054,2019-10-21 21:00:00,5,19,1648,65181,399.45,88.0,6.09,112.63,19908,4941
7055,2019-10-21 00:00:00,1,50,4210,19920,391.82,6.18,195.71,57.01,21265,2664
7056,2019-10-21 00:00:00,3,32,2099,94616,173.42,7.85,134.06,127.07,34235,1177
7057,2019-10-22 00:00:00,1,13,9801,18668,308.35,88.33,110.69,140.51,2343,2072
7058,2019-10-22 00:00:00,4,7,4348,66077,384.78,97.11,142.75,35.62,48402,3770
7059,2019-10-22 00:00:00,1,11,4570,49749,127.46,30.65,59.09,146.45,14735,2016
7060,2019-10-22 03:00:00,1,66,2207,54770,155.8,11.75,16.99,53.97,5035,4452
7061,2019-10-22 00:00:00,4,21,4257,79319,70.53,8.17,28.71,52.8,1461,4154
7062,2019-10-22 05:00:00,4,28,6284,54581,120.03,45.99,93.93,130.74,49568,1906
7063,2019-10-22 06:00:00,3,77,1280,73512,429.6,10.27,71.38,139.65,14453,1452
7064,2019-10-22 00:00:00,3,45,4351,10960,117.75,50.87,111.77,93.66,3137,3149
7065,2019-10-22 00:00:00,4,68,3068,59779,179.13,75.13,180.94,123.44,40338,4573
7066,2019-10-22 00:00:00,4,100,7289,98552,95.26,82.15,133.94,143.2,42110,4343
7067,2019-10-22 10:00:00,2,31,1788,53913,488.5,99.86,153.42,59.58,39121,4460
7068,2019-10-22 00:00:00,3,79,109,20103,255.23,18.7,194.81,105.46,9719,4215
7069,2019-10-22 00:00:00,3,25,8499,25414,259.57,60.9,190.63,88.06,41837,3998
7070,2019-10-22 00:00:00,2,81,1062,9333,411.61,61.14,64.43,30.65,19670,3464
7071,2019-10-22 00:00:00,2,2,7825,98352,144.92,66.46,50.77,33.86,40322,2510
7072,2019-10-22 15:00:00,3,97,5886,10952,415.75,64.84,140.78,38.36,6698,182
7073,2019-10-22 00:00:00,2,64,6821,25273,98.41,61.47,80.58,132.93,25978,2140
7074,2019-10-22 17:00:00,3,93,9784,49943,155.1,58.2,125.76,37.31,24816,3966
7075,2019-10-22 00:00:00,5,52,4978,80484,372.4,32.87,29.29,95.29,40880,3583
7076,2019-10-22 00:00:00,3,24,7266,81532,311.32,7.66,74.29,72.18,3381,4689
7077,2019-10-22 00:00:00,2,58,1926,40981,449.92,16.21,157.72,127.01,39907,4545
7078,2019-10-22 00:00:00,4,76,1161,66502,274.11,21.7,61.17,126.1,1545,4280
7079,2019-10-22 00:00:00,1,83,4708,24836,31.83,95.21,25.25,64.97,1803,4853
7080,2019-10-22 00:00:00,1,69,9371,79844,391.24,28.99,105.56,113.93,12589,3226
7081,2019-10-23 00:00:00,1,13,3960,43969,417.99,26.26,145.14,94.92,17154,2070
7082,2019-10-23 00:00:00,1,6,1089,72610,255.07,71.55,17.53,39.78,48300,1341
7083,2019-10-23 00:00:00,4,100,3710,29952,448.87,90.54,14.62,105.98,1684,2799
7084,2019-10-23 03:00:00,1,26,3044,56254,48.33,75.63,166.85,56.32,27801,1826
7085,2019-10-23 00:00:00,5,25,3767,45199,412.98,19.64,164.88,146.36,20283,4468
7086,2019-10-23 00:00:00,2,88,4864,58347,167.4,52.56,34.93,65.59,33601,4627
7087,2019-10-23 06:00:00,3,92,7961,23578,244.05,99.92,42.91,68.07,10030,4140
7088,2019-10-23 07:00:00,4,44,7956,81071,87.17,20.59,50.0,112.17,49319,4173
7089,2019-10-23 08:00:00,1,16,5322,29599,289.65,81.98,148.23,142.89,14418,1622
7090,2019-10-23 00:00:00,1,36,1349,98308,449.88,98.37,17.39,88.75,2853,859
7091,2019-10-23 10:00:00,1,31,9683,33206,231.01,13.11,189.2,8.59,10967,1677
7092,2019-10-23 00:00:00,2,11,9520,42841,80.24,15.44,5.44,101.4,3492,4839
7093,2019-10-23 12:00:00,4,38,7589,41450,47.73,80.53,95.65,128.4,4421,4394
7094,2019-10-23 00:00:00,5,56,7679,20415,54.47,34.04,190.25,94.89,41734,2675
7095,2019-10-23 00:00:00,3,77,8981,11800,446.53,31.94,136.47,97.12,27529,3487
7096,2019-10-23 15:00:00,5,43,1539,53322,342.86,93.65,38.84,91.41,45015,1916
7097,2019-10-23 16:00:00,5,43,5651,67126,304.76,38.56,89.41,52.65,41091,578
7098,2019-10-23 00:00:00,1,85,8060,17645,379.77,31.14,35.27,134.66,3319,1232
7099,2019-10-23 00:00:00,4,77,4575,1236,11.41,69.33,146.94,142.39,23345,976
7100,2019-10-23 00:00:00,1,65,152,43740,236.72,83.31,196.93,101.48,31387,2093
7101,2019-10-23 00:00:00,3,67,9128,14025,410.6,83.57,80.42,84.89,23574,4403
7102,2019-10-23 00:00:00,4,18,4062,36885,304.73,96.37,183.75,70.56,43718,4721
7103,2019-10-23 22:00:00,5,33,3826,71409,120.09,29.15,118.33,133.61,46913,2295
7104,2019-10-23 00:00:00,1,80,6728,16263,213.1,85.66,158.7,6.9,43013,1604
7105,2019-10-24 00:00:00,5,52,1921,2981,201.8,62.01,179.18,72.1,2050,4965
7106,2019-10-24 00:00:00,3,44,2535,88069,461.61,98.65,81.86,112.96,23423,4896
7107,2019-10-24 02:00:00,2,7,8363,84658,394.25,67.13,177.98,5.14,21193,738
7108,2019-10-24 00:00:00,3,48,9390,97960,344.69,88.31,108.7,71.74,2581,596
7109,2019-10-24 00:00:00,4,27,9026,80534,270.35,60.94,102.39,17.16,23855,4627
7110,2019-10-24 05:00:00,2,29,9804,19254,120.31,49.54,103.38,112.42,43720,1836
7111,2019-10-24 00:00:00,5,31,4542,92218,405.96,87.19,26.11,16.93,48250,2253
7112,2019-10-24 00:00:00,2,3,861,65626,159.11,63.18,25.85,48.3,47776,2186
7113,2019-10-24 00:00:00,1,86,980,5604,31.67,84.81,22.3,45.4,20938,794
7114,2019-10-24 00:00:00,5,40,9153,55705,45.17,95.87,135.68,146.44,43719,3073
7115,2019-10-24 00:00:00,2,76,5872,5340,268.41,72.43,138.11,134.25,2044,328
7116,2019-10-24 00:00:00,3,44,6939,12007,104.7,74.73,15.96,4.89,48504,4684
7117,2019-10-24 00:00:00,2,42,6528,86849,11.06,87.52,22.0,6.5,25604,4925
7118,2019-10-24 00:00:00,4,42,9744,63609,418.03,92.91,193.86,126.81,16668,1741
7119,2019-10-24 00:00:00,5,80,9649,42686,243.29,2.95,76.1,15.87,38729,1735
7120,2019-10-24 15:00:00,2,16,5049,76276,496.74,57.43,172.49,107.52,7499,2644
7121,2019-10-24 00:00:00,5,36,7574,84298,438.03,39.21,15.24,63.13,6707,3206
7122,2019-10-24 00:00:00,3,97,310,39494,90.49,76.27,99.71,13.78,14662,4325
7123,2019-10-24 00:00:00,4,72,2577,79182,176.09,51.33,190.22,120.55,4014,3048
7124,2019-10-24 00:00:00,5,64,5976,46778,303.18,81.85,146.55,65.78,34582,1776
7125,2019-10-24 00:00:00,4,60,6928,53149,244.36,72.8,87.89,128.99,33022,3805
7126,2019-10-24 00:00:00,3,68,2380,71104,476.76,25.23,114.83,116.53,33489,2956
7127,2019-10-24 22:00:00,5,29,1369,1032,146.86,30.08,21.33,21.28,22220,1915
7128,2019-10-24 00:00:00,3,57,6234,93116,224.61,28.14,159.69,147.82,47122,3861
7129,2019-10-25 00:00:00,3,12,7996,90850,168.06,0.31,143.29,25.46,3951,1697
7130,2019-10-25 00:00:00,4,51,2298,44581,59.77,2.73,137.59,14.63,5639,2370
7131,2019-10-25 02:00:00,3,99,6726,34393,485.42,26.45,174.47,14.11,3468,1549
7132,2019-10-25 00:00:00,3,32,6538,30996,180.88,59.73,155.21,34.1,2827,118
7133,2019-10-25 00:00:00,2,74,2747,83688,241.49,13.34,199.35,52.3,44130,2237
7134,2019-10-25 05:00:00,5,97,2251,50619,255.255,50.125,102.34,75.33,24596,899
7135,2019-10-25 00:00:00,3,39,6813,50619,255.255,50.125,102.34,75.33,36118,3842
7136,2019-10-25 07:00:00,1,51,5774,96356,93.74,90.37,131.35,111.93,38831,1691
7137,2019-10-25 00:00:00,1,87,9865,10624,24.6,68.95,149.83,131.07,20598,348
7138,2019-10-25 00:00:00,2,93,6365,91830,466.1,96.33,89.64,35.22,32543,3972
7139,2019-10-25 00:00:00,3,52,4401,1812,331.16,57.0,135.91,89.64,16031,4803
7140,2019-10-25 11:00:00,2,35,2002,96238,431.29,79.1,57.51,100.08,25981,3845
7141,2019-10-25 00:00:00,1,90,6714,42159,349.22,57.3,36.31,94.56,17884,4943
7142,2019-10-25 00:00:00,5,91,2655,97396,97.48,93.66,193.9,23.98,20289,4155
7143,2019-10-25 00:00:00,3,16,4302,50619,255.255,50.125,102.34,75.33,48280,2987
7144,2019-10-25 15:00:00,2,10,4460,44537,217.7,28.43,33.52,78.64,33139,1229
7145,2019-10-25 00:00:00,5,11,3067,82388,395.53,87.21,62.74,11.51,24008,4098
7146,2019-10-25 00:00:00,2,63,8743,9638,107.77,85.89,69.77,24.85,5042,810
7147,2019-10-25 00:00:00,5,63,4276,41141,160.66,67.5,57.34,24.02,5704,255
7148,2019-10-25 00:00:00,5,51,2467,31372,318.02,51.73,51.29,77.46,3956,233
7149,2019-10-25 00:00:00,2,100,5662,83470,157.07,41.77,44.48,15.0,30412,1731
7150,2019-10-25 00:00:00,1,18,3064,32221,457.88,34.27,37.95,67.85,21888,3826
7151,2019-10-25 22:00:00,2,55,1916,86009,373.64,51.82,17.38,99.15,7631,4564
7152,2019-10-25 23:00:00,4,60,5198,95482,159.79,96.13,35.14,104.62,47235,2640
7153,2019-10-26 00:00:00,3,48,2096,82842,424.32,13.58,6.13,92.07,17003,4750
7154,2019-10-26 00:00:00,1,53,2432,56295,197.78,99.85,173.87,95.68,33660,38
7155,2019-10-26 02:00:00,1,9,3030,72146,303.28,2.35,158.26,32.33,45472,314
7156,2019-10-26 03:00:00,2,27,1287,39732,137.11,33.12,60.03,64.35,16972,1680
7157,2019-10-26 00:00:00,3,10,4388,74731,144.71,22.84,5.79,71.5,5880,1405
7158,2019-10-26 00:00:00,4,24,682,41047,351.09,93.23,103.33,67.49,43619,3323
7159,2019-10-26 06:00:00,2,98,4131,61198,467.82,2.98,102.54,19.13,41330,2144
7160,2019-10-26 00:00:00,3,7,4162,20807,58.67,55.02,81.34,25.36,47980,4339
7161,2019-10-26 00:00:00,2,83,8841,3992,58.43,4.99,37.39,103.76,42215,2347
7162,2019-10-26 00:00:00,3,70,8460,43364,388.45,25.79,87.29,91.06,33673,2989
7163,2019-10-26 00:00:00,1,58,6607,56831,457.44,90.78,23.06,44.3,25072,421
7164,2019-10-26 11:00:00,2,53,4160,35541,243.18,55.51,77.83,73.16,1826,1202
7165,2019-10-26 00:00:00,4,24,8162,5081,183.86,11.12,132.26,145.42,3215,2695
7166,2019-10-26 13:00:00,3,33,984,30776,30.27,67.45,48.47,139.62,26560,449
7167,2019-10-26 00:00:00,4,13,1906,44897,176.98,48.77,161.97,123.92,42822,2685
7168,2019-10-26 00:00:00,4,100,2465,54976,253.86,72.14,19.32,17.87,5411,353
7169,2019-10-26 00:00:00,2,11,8230,69125,310.94,9.94,48.29,24.74,45400,3010
7170,2019-10-26 00:00:00,3,15,1751,77788,120.37,59.23,104.53,101.0,20005,3999
7171,2019-10-26 18:00:00,5,3,6748,44201,301.94,41.58,107.55,95.47,3392,844
7172,2019-10-26 00:00:00,4,81,4226,46659,53.89,48.65,80.6,56.42,37696,4583
7173,2019-10-26 00:00:00,3,29,8416,70459,326.03,51.29,24.8,115.29,6879,3723
7174,2019-10-26 00:00:00,1,51,1734,21318,241.01,49.31,18.51,21.43,12970,4370
7175,2019-10-26 00:00:00,4,31,5889,59838,301.2,57.54,56.12,9.28,1940,2599
7176,2019-10-26 00:00:00,4,63,8352,20172,398.49,43.14,11.71,55.44,23390,3196
7177,2019-10-27 00:00:00,4,57,9978,90805,186.31,29.29,53.34,135.26,24533,2738
7178,2019-10-27 00:00:00,1,15,9842,94865,323.4,65.44,95.94,31.8,2125,4552
7179,2019-10-27 00:00:00,1,43,5707,38709,213.76,0.61,25.73,4.86,17071,2011
7180,2019-10-27 00:00:00,2,54,9609,16641,363.55,29.33,148.4,128.06,24888,1945
7181,2019-10-27 00:00:00,5,10,7072,50619,255.255,50.125,102.34,75.33,43777,3913
7182,2019-10-27 05:00:00,2,25,7416,80440,215.48,40.42,36.31,142.19,13635,1125
7183,2019-10-27 00:00:00,5,58,2842,67485,257.36,33.71,182.47,121.11,40391,314
7184,2019-10-27 00:00:00,4,39,2408,41245,15.19,82.28,29.05,32.63,42084,3163
7185,2019-10-27 08:00:00,3,38,5884,12094,387.78,12.6,187.62,19.82,4458,543
7186,2019-10-27 09:00:00,4,67,5075,62178,236.75,70.74,182.28,59.1,14930,1784
7187,2019-10-27 00:00:00,1,62,5423,86846,465.28,62.15,150.01,64.31,48990,2120
7188,2019-10-27 11:00:00,5,71,7619,33772,393.16,8.38,150.15,148.98,16811,159
7189,2019-10-27 00:00:00,4,96,5890,54196,53.18,37.79,140.68,67.1,32630,3975
7190,2019-10-27 00:00:00,5,80,2464,46129,302.02,27.38,194.41,88.02,2297,3300
7191,2019-10-27 00:00:00,2,57,517,85349,87.99,84.27,27.12,120.11,42919,2472
7192,2019-10-27 00:00:00,1,53,257,77246,195.44,59.9,138.4,106.12,47363,4176
7193,2019-10-27 00:00:00,1,77,5465,50888,151.99,74.12,21.18,71.85,24844,4679
7194,2019-10-27 17:00:00,3,44,693,30236,110.01,46.39,62.62,19.62,23741,3833
7195,2019-10-27 00:00:00,4,10,7982,55479,284.2,11.23,45.3,4.04,21047,1213
7196,2019-10-27 00:00:00,1,4,4661,87469,165.3,55.65,103.92,123.45,17407,1909
7197,2019-10-27 00:00:00,3,66,8740,44602,330.38,30.57,119.31,147.01,31884,1030
7198,2019-10-27 00:00:00,1,13,8197,26969,467.64,23.63,121.19,117.67,42304,3563
7199,2019-10-27 00:00:00,2,32,805,91967,376.29,55.09,115.46,11.83,21627,3944
7200,2019-10-27 00:00:00,4,41,4584,1783,135.02,8.18,52.4,49.66,9235,1636
7201,2019-10-28 00:00:00,4,91,8426,68203,86.04,91.95,118.94,102.27,36128,1310
7202,2019-10-28 01:00:00,5,23,6585,50619,255.255,50.125,102.34,75.33,2558,3662
7203,2019-10-28 00:00:00,3,94,5696,94034,466.04,30.15,52.12,36.59,17347,746
7204,2019-10-28 03:00:00,2,53,6674,86898,405.97,48.42,36.3,145.49,19715,635
7205,2019-10-28 04:00:00,5,29,1343,30640,187.66,35.15,53.64,110.9,30622,1039
7206,2019-10-28 00:00:00,2,72,7131,50619,255.255,50.125,102.34,75.33,48307,1899
7207,2019-10-28 00:00:00,5,91,5207,85104,186.54,64.56,53.23,121.21,27744,2482
7208,2019-10-28 00:00:00,5,34,7268,98114,438.8,96.86,177.11,4.46,34868,1728
7209,2019-10-28 00:00:00,4,3,193,74924,494.22,48.01,15.16,20.06,31260,4411
7210,2019-10-28 09:00:00,2,50,150,3447,100.12,82.67,9.01,20.26,38002,1407
7211,2019-10-28 00:00:00,3,6,8043,8264,131.0,65.05,105.58,50.52,37505,898
7212,2019-10-28 11:00:00,3,74,2193,80225,334.27,63.81,98.71,48.12,43110,3436
7213,2019-10-28 12:00:00,5,46,9225,4188,489.74,45.68,190.69,87.25,9234,785
7214,2019-10-28 00:00:00,5,68,327,9415,356.05,30.9,141.61,131.64,2241,3167
7215,2019-10-28 00:00:00,2,25,999,71432,28.63,2.25,6.02,76.21,30460,78
7216,2019-10-28 15:00:00,4,72,8379,61505,140.15,31.98,153.13,115.82,29670,3484
7217,2019-10-28 00:00:00,4,76,428,59799,393.89,84.0,181.06,83.09,34590,1568
7218,2019-10-28 00:00:00,2,46,5956,30342,160.54,15.34,112.61,8.38,10763,3369
7219,2019-10-28 00:00:00,2,83,672,68399,291.65,38.03,144.0,55.4,21872,4625
7220,2019-10-28 00:00:00,4,61,5952,2141,110.66,42.64,41.88,79.64,27224,1417
7221,2019-10-28 00:00:00,5,22,8348,47566,52.62,54.5,179.86,140.62,28082,99
7222,2019-10-28 21:00:00,4,48,2786,67133,233.37,16.52,54.94,98.23,16188,1433
7223,2019-10-28 00:00:00,1,57,7331,81247,63.23,90.74,141.22,101.82,1978,3448
7224,2019-10-28 00:00:00,1,36,3271,95092,337.32,73.77,132.01,125.51,17533,4730
7225,2019-10-29 00:00:00,2,33,6605,13961,243.28,41.06,174.57,114.58,7661,4598
7226,2019-10-29 01:00:00,1,82,6290,20133,294.76,88.8,86.77,86.86,35385,3777
7227,2019-10-29 02:00:00,3,83,8108,13744,320.35,53.79,65.17,144.87,29026,368
7228,2019-10-29 00:00:00,1,25,7494,35946,371.14,90.64,153.36,7.99,8050,1048
7229,2019-10-29 00:00:00,4,22,9953,49401,77.19,38.73,104.19,91.82,21466,3032
7230,2019-10-29 00:00:00,1,73,4643,56726,422.84,33.42,81.02,51.67,29534,3977
7231,2019-10-29 00:00:00,5,21,5255,3428,425.69,1.31,94.2,140.27,29501,4480
7232,2019-10-29 00:00:00,2,97,3794,65142,140.04,36.56,8.86,136.34,16952,1662
7233,2019-10-29 00:00:00,5,28,9829,80297,497.1,46.88,52.26,17.34,4639,184
7234,2019-10-29 00:00:00,1,16,9898,66739,135.38,44.42,101.37,63.54,26709,396
7235,2019-10-29 00:00:00,5,5,3145,9518,120.04,72.15,174.67,125.58,36143,3243
7236,2019-10-29 00:00:00,3,65,4050,56626,220.43,57.58,74.06,26.46,10726,451
7237,2019-10-29 12:00:00,5,99,2379,23770,128.98,70.48,147.86,71.25,6371,1590
7238,2019-10-29 00:00:00,3,63,1772,58898,102.78,10.04,192.71,101.68,15674,4193
7239,2019-10-29 14:00:00,4,80,6137,85562,133.83,10.34,187.84,91.36,38039,2377
7240,2019-10-29 00:00:00,5,65,1377,77508,96.72,35.09,181.7,113.19,39927,838
7241,2019-10-29 00:00:00,1,20,2369,34489,140.01,67.31,153.77,144.81,35627,2560
7242,2019-10-29 00:00:00,4,49,4302,1805,259.32,82.17,99.15,33.38,33269,4508
7243,2019-10-29 00:00:00,2,52,1888,8808,150.31,19.34,110.17,65.63,21306,1373
7244,2019-10-29 00:00:00,2,96,7163,5684,193.35,3.7,24.54,17.55,3151,2669
7245,2019-10-29 00:00:00,1,82,191,96620,397.14,78.3,130.77,81.56,33084,1684
7246,2019-10-29 21:00:00,3,85,5747,39874,116.71,35.23,39.38,116.68,25322,1227
7247,2019-10-29 00:00:00,5,42,9775,53422,390.88,27.33,127.4,86.82,15255,1520
